car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
4,5,38000,1,0,0,335000
7,10,94991,1,0,0,315000
37,2,3300,0,0,0,490000
17,5,120000,0,1,0,875000
13,2,10000,1,1,1,1900000
20,11,182432,1,1,0,1225000
17,2,35000,0,1,0,1000000
45,3,15572,1,0,0,600000
3,7,82100,1,1,0,590000
17,5,42530,1,0,0,825000
19,6,93648,0,1,0,450000
41,4,94000,0,0,0,315000
17,5,25000,0,0,0,850000
57,9,73001,1,1,1,1299000
16,10,36000,1,1,0,260000
4,12,42000,1,0,0,180000
19,10,70000,0,1,0,300000
8,9,65000,1,1,0,475000
8,4,10000,0,0,0,1125000
2,5,15000,1,1,0,599000
25,1,35000,0,1,0,700000
4,11,78000,0,3,0,165000
0,10,115000,1,0,0,125000
3,8,39500,1,0,1,449000
7,9,60000,0,1,0,400000
13,12,120000,0,1,0,500000
23,14,50000,0,0,0,60000
4,11,45154,1,3,0,240000
2,3,38000,0,1,0,750000
0,8,70000,0,0,0,170000
22,7,44000,0,0,0,330000
1,4,30000,0,1,0,390000
92,8,73000,1,1,1,2175000
3,3,74435,1,1,0,795000
21,5,35000,0,0,0,240000
5,11,70000,0,0,0,150000
9,7,110000,0,1,0,415000
8,3,16300,0,0,0,789000
36,5,24262,1,0,1,460000
43,4,33000,1,1,1,3450000
7,4,27000,1,0,0,570000
19,9,40000,0,1,0,500000
64,4,30000,1,0,0,720000
31,7,58187,1,1,0,265000
4,5,29000,1,0,0,365000
2,8,65000,0,1,0,390000
13,11,128787,1,1,0,825000
32,4,72000,1,1,0,775000
2,8,100000,0,1,0,320000
9,3,90000,0,1,0,750000
5,12,70000,0,0,0,230000
5,10,74953,1,0,0,145000
64,4,30000,1,0,0,720000
5,10,41000,1,0,0,225000
13,4,85000,0,1,0,1546000
28,8,56000,1,1,0,625000
0,10,70000,0,0,0,150000
7,12,35000,1,1,0,225000
16,5,50000,0,1,1,800000
5,5,10000,0,0,0,380000
0,2,10000,0,0,0,360000
22,4,85000,0,0,0,440000
7,5,60000,0,0,0,450000
14,3,50000,0,0,0,560000
3,6,104278,1,0,0,590000
2,5,48000,1,1,0,750000
36,5,35000,1,0,0,385000
51,3,60000,0,2,0,350000
5,10,30000,0,0,0,350000
1,4,40000,0,1,0,425000
7,6,61000,1,1,0,450000
0,13,50000,0,0,0,104000
17,5,121054,0,1,0,770000
13,14,110000,1,1,0,395000
23,7,40000,0,0,0,200000
17,4,15000,1,0,0,840000
65,3,20000,0,0,0,725000
63,11,106271,1,1,1,1150000
4,5,11799,0,0,0,360000
33,2,11000,0,0,0,555000
15,9,61000,0,1,0,380000
5,11,35000,1,0,0,199000
7,3,26000,0,0,0,550000
38,4,44000,1,1,1,4200000
1,7,80000,0,1,0,240000
48,3,19000,1,1,0,900000
34,3,19000,1,0,0,599000
7,2,17600,0,0,0,590000
1,3,26800,0,0,1,575000
7,7,50000,1,1,0,500000
39,9,49049,1,0,1,750000
18,7,45045,1,0,1,550000
23,2,25000,1,0,1,545000
2,1,20000,0,0,0,640000
2,7,48000,1,0,0,390000
91,2,20000,0,1,0,1750000
106,4,37000,1,1,1,7000000
33,3,60000,0,0,0,360000
9,6,120000,0,1,0,550000
5,11,100000,0,0,0,180000
22,4,100000,0,1,0,410000
31,6,76416,1,1,0,500000
3,7,38125,1,1,0,525000
60,9,80000,0,0,1,600000
0,14,120000,0,0,0,90000
7,1,10000,1,0,0,640000
24,2,10000,0,1,0,1700000
8,3,21734,2,0,0,925000
2,5,35000,1,0,0,530000
3,4,35000,1,0,1,850000
91,2,17000,1,1,0,1650000
4,7,40000,0,0,0,295000
24,4,34000,1,1,0,1075000
3,6,50000,1,1,0,590000
3,7,64000,1,1,0,415000
32,3,69000,1,1,1,831000
6,2,12000,1,1,0,1099000
15,9,66581,1,0,1,395000
66,10,65000,1,1,1,480000
32,5,65000,1,1,0,620000
18,11,72000,1,0,1,331000
14,2,10000,1,0,1,790000
15,7,64523,1,1,0,370000
71,2,10000,1,0,0,875000
2,9,60000,1,0,0,290000
60,13,73235,1,0,0,260000
4,8,120000,0,0,0,220000
43,9,41500,0,0,1,800000
7,9,62000,1,0,0,340000
14,4,44000,0,0,0,570000
3,7,46412,1,1,0,560000
67,2,15000,0,0,1,850000
13,8,95000,1,1,0,685000
20,8,82000,1,1,1,1249000
15,6,75251,1,1,0,490000
51,3,35000,0,2,0,380000
48,9,18053,1,1,0,436000
2,6,60000,0,1,0,422000
4,3,3944,2,0,1,485000
24,6,68000,1,1,0,950000
12,8,29000,1,0,1,1250000
18,5,61225,1,1,0,590000
106,3,28000,1,0,1,6950000
1,7,54000,1,1,0,345000
43,8,83000,1,1,1,1155000
15,6,40000,1,0,0,500000
4,7,42290,1,0,0,310000
22,4,45000,1,0,1,525000
7,7,56000,1,0,0,401000
18,5,48000,1,1,0,599000
2,6,42101,2,0,0,480000
64,5,675000,1,1,1,675000
13,4,53400,1,0,0,1427000
1,7,55000,1,1,0,375000
8,3,40000,1,0,1,1075000
97,2,10000,1,0,0,835000
18,4,48000,1,0,0,890000
63,3,80000,1,1,1,2000000
114,1,3000,1,1,1,3000000
2,6,68237,1,0,0,490000
0,3,57199,1,0,0,378000
14,4,33000,1,0,1,690000
7,2,6500,0,0,0,480000
43,4,26000,1,1,1,2500000
2,4,100000,0,0,0,580000
14,5,58354,1,1,0,550000
44,8,43000,1,1,1,1350000
32,4,68200,1,1,0,750000
1,7,56000,1,1,0,325000
22,6,36000,1,0,0,395000
20,9,100000,1,1,1,1175000
62,12,126000,0,0,1,2000000
43,3,28000,1,1,1,3600000
13,7,52000,1,1,0,925000
4,2,19022,1,2,0,470000
4,14,90000,0,3,0,90000
4,12,60000,1,0,0,150000
60,12,62000,1,0,0,235000
51,5,51000,1,2,0,291000
4,6,48000,1,0,1,380000
13,8,81000,1,1,0,645000
12,1,10000,1,1,1,4000000
9,6,60000,1,1,0,500000
11,6,62000,1,1,0,537000
3,7,104643,1,1,0,438000
45,3,30000,0,0,0,495000
4,2,8873,2,0,1,540000
24,3,17000,1,1,1,1290000
2,8,48000,1,1,0,349000
19,4,32000,1,1,0,685000
66,9,62000,1,0,1,585000
9,8,65000,1,1,0,390000
46,8,57001,1,1,0,449000
13,6,25000,1,1,0,300000
18,6,41000,1,0,0,650000
34,7,28492,1,0,0,400000
18,5,78000,1,0,1,815000
17,4,34500,0,1,1,1155000
71,4,34000,1,0,0,750000
2,4,80000,0,1,0,625000
5,13,75000,1,0,0,145000
7,7,112795,1,1,0,334000
7,5,47000,1,0,0,440000
43,6,45000,1,1,1,1890000
2,8,58000,1,1,0,295000
4,8,58000,1,0,0,320000
93,8,76000,1,0,1,780000
32,4,52000,1,1,0,710000
8,7,71000,1,1,0,495000
3,2,18000,1,0,0,990000
17,5,36000,1,0,0,890000
11,5,72000,1,1,0,595000
22,6,66000,1,1,0,388000
5,12,92000,1,0,0,160000
43,8,83000,1,1,1,1170000
2,4,28810,2,0,0,650000
17,5,33000,1,0,0,900000
1,4,42000,1,0,1,495000
18,11,80000,0,0,0,280000
15,9,80000,0,1,0,300000
15,12,58000,1,0,0,220000
54,1,4000,1,1,1,6800000
7,7,29052,1,0,0,385000
14,4,38000,1,0,0,615000
34,5,62000,1,1,0,390000
1,4,25000,1,0,0,495000
11,2,9000,1,1,0,925000
8,6,80000,0,1,1,650000
3,6,58000,1,1,0,525000
42,5,26000,0,0,0,500000
18,9,47000,1,0,0,420000
4,10,41000,1,0,0,210000
4,7,58000,1,0,0,300000
7,10,30000,0,0,0,410000
15,9,87800,0,1,0,290000
28,2,41000,1,1,0,1175000
18,7,53000,1,0,0,625000
28,8,66000,1,1,0,500000
3,2,40000,0,1,0,1100000
30,6,41000,1,1,0,490000
24,4,18000,1,1,1,1175000
7,2,7200,0,0,1,635000
2,11,57000,1,0,0,225000
24,6,63000,1,1,0,810000
1,7,28000,1,0,0,365000
14,5,31600,1,0,0,532000
67,4,90000,0,1,0,650000
32,4,45000,1,1,0,835000
40,5,64000,1,1,0,2090000
21,4,30254,2,0,0,265000
79,2,4000,1,0,1,4800000
46,4,50000,1,1,0,710000
76,5,86000,1,0,1,1995000
20,7,80002,1,1,1,1475000
8,8,52000,1,1,1,445000
18,6,54000,1,0,0,610000
11,5,43000,1,1,0,599000
53,9,55000,1,1,1,1275000
18,2,25000,0,0,1,1207000
18,5,26000,1,0,1,835000
4,14,90000,0,3,0,80000
2,7,110000,0,0,0,400000
18,10,65962,1,0,0,301000
18,5,88000,1,0,0,680000
8,9,64100,1,1,0,350000
7,7,80000,1,1,0,425000
9,8,70000,1,1,0,420000
11,6,49000,1,1,0,549000
15,9,65000,1,0,0,335000
2,9,100000,0,1,0,300000
17,3,10000,1,1,0,1050000
7,2,20000,1,1,0,675000
12,7,6800,1,1,1,1490000
2,10,60000,1,0,0,265000
60,15,120000,0,0,1,150000
13,7,98000,1,1,0,750000
14,5,60000,1,0,1,635000
38,4,36000,1,0,1,3100000
22,5,40000,1,0,1,474000
6,2,31000,1,1,0,1090000
46,7,19000,1,0,0,524000
36,4,40000,1,2,0,475000
13,8,66758,1,1,0,750000
8,4,43000,1,0,0,880000
36,5,2000,1,0,1,466000
2,6,52900,1,1,0,530000
2,4,40000,0,0,0,450000
3,4,26100,1,1,0,700000
22,8,58000,1,1,0,325000
90,4,62450,1,1,1,1649000
32,3,34000,1,1,0,795000
46,4,40000,1,0,0,675000
2,4,17805,2,0,0,660000
11,5,20000,0,1,0,685000
11,4,66577,2,0,0,725000
11,3,20000,1,1,0,875000
15,3,36787,1,0,0,650000
15,8,35000,0,1,0,400000
34,8,61000,1,1,0,278000
34,8,56000,1,0,0,355000
74,4,33000,1,0,1,4100000
22,8,67000,0,1,0,300000
3,8,49217,1,1,0,475000
58,7,68000,1,1,1,3200000
4,4,56000,1,2,0,365000
32,4,80000,0,1,0,815000
14,5,32145,2,0,0,565000
13,4,65000,1,1,1,1430000
31,8,57642,1,1,0,250000
7,4,22400,1,0,0,435000
0,15,124000,0,0,0,85000
18,5,51000,1,0,0,670000
2,4,34000,1,1,0,675000
28,9,54000,1,1,0,430000
15,5,39100,1,0,0,470000
0,1,10326,2,0,0,350000
4,3,93000,0,2,0,350000
14,3,12500,1,0,0,581000
17,4,9161,2,0,1,1150000
23,3,31286,2,2,0,500000
5,8,15000,0,0,0,289000
32,4,57000,1,1,0,795000
0,12,35000,0,0,0,100000
14,5,49700,1,1,0,550000
32,3,29000,1,1,1,890000
80,9,70000,1,0,1,1900000
4,3,40000,0,0,1,400000
93,7,38000,1,0,1,890000
28,4,60000,0,1,0,1250000
18,2,10000,1,0,1,1350000
1,4,46000,1,0,0,465000
9,8,74000,1,1,0,335000
22,5,51000,1,0,1,575000
4,7,85000,1,0,0,325000
11,6,46000,1,0,0,525000
13,4,56000,1,1,0,1675000
4,8,52000,1,0,0,270000
43,6,33000,1,1,1,2050000
58,2,7000,1,1,1,7985000
77,8,90000,1,0,0,575000
34,6,90000,0,1,0,420000
14,2,9500,1,0,0,585000
11,5,69000,1,1,0,650000
115,4,24000,1,0,1,5100000
43,9,60000,0,1,1,950000
62,4,24000,1,0,1,11100000
67,3,25000,1,0,1,910000
11,4,28297,1,1,0,775000
2,10,57000,1,0,0,259000
13,2,22000,1,1,1,1885000
44,7,50000,1,1,1,1450000
18,9,75000,1,0,0,400000
1,6,44004,1,0,0,400000
11,6,39085,1,1,0,525000
20,10,185000,1,1,0,875000
16,8,71000,1,0,0,365000
5,10,66000,1,0,0,210000
7,6,60000,0,1,0,390000
15,7,66251,1,0,0,430000
13,2,26000,1,1,0,1800000
35,2,4500,1,0,0,1725000
60,12,78000,1,0,1,265000
0,5,27648,2,2,0,325000
13,5,58000,1,1,1,1775000
71,4,13420,1,0,0,785000
13,3,45000,1,1,1,1995000
28,3,57645,1,1,0,1250000
2,7,64000,1,1,0,425000
91,2,18000,1,1,0,1595000
42,5,32700,1,0,0,491000
8,8,83000,1,1,1,470000
34,8,69000,1,0,0,440000
22,8,38872,1,0,0,365000
76,5,86012,1,0,1,1800000
2,6,52000,1,0,0,470000
0,11,62000,1,0,0,160000
23,12,66500,0,0,0,135000
15,6,44000,0,0,0,450000
2,3,30000,0,1,0,731000
15,8,77755,1,1,0,375000
2,5,55000,1,0,0,490000
32,2,11000,1,1,0,945000
18,7,96434,1,1,0,450000
99,2,9500,1,1,1,4950000
60,11,100000,0,0,1,275000
22,8,33456,1,0,1,425000
3,8,35225,1,0,0,480000
64,6,54000,1,1,1,625000
2,4,42000,1,0,0,545000
33,3,28000,0,0,1,475000
4,8,63000,1,2,0,250000
1,4,35000,0,2,0,430000
17,3,40000,1,1,0,1075000
17,6,45000,1,0,0,875000
36,5,69000,1,2,0,375000
36,2,35000,1,0,1,480000
30,4,22597,1,0,1,675000
1,8,70000,1,1,0,310000
43,10,32000,1,1,1,900000
21,2,13931,1,0,0,345000
18,5,40000,1,0,0,690000
23,13,79000,1,0,0,125000
2,6,33794,1,0,0,525000
8,8,51000,1,0,0,690000
27,5,36000,1,0,0,235000
8,12,55000,1,0,0,235000
44,8,48000,1,1,1,1175000
14,3,35833,1,0,0,565000
7,8,105000,0,1,0,320000
9,8,65000,1,1,0,375000
24,8,69300,1,1,0,575000
28,4,35000,1,1,0,1290000
0,4,28239,2,2,0,315000
17,4,33000,1,1,0,1070000
2,4,32000,1,0,0,600000
4,16,74000,0,0,0,74000
13,5,50000,1,1,0,1375000
13,8,50000,1,1,0,840000
5,7,55000,1,0,0,360000
2,7,80000,0,1,0,300000
31,10,50000,1,0,0,199000
7,5,36000,1,0,0,421000
20,9,140000,1,1,1,1160000
2,11,47000,1,0,0,235000
26,3,30000,1,0,0,570000
63,3,25000,1,1,1,2500000
52,5,20010,1,1,1,2800000
0,8,15000,0,0,0,189000
22,2,9800,1,0,1,750000
24,2,22360,1,1,1,1475000
4,6,37499,2,0,0,350000
56,12,65000,1,0,1,1500000
8,9,30917,1,1,0,465000
24,8,91000,1,1,0,550000
32,5,50000,0,1,0,700000
13,8,80133,1,1,0,650000
0,4,50000,0,0,0,298000
7,11,75000,1,0,0,240000
20,9,51000,1,1,1,1265000
1,7,55000,1,1,0,325000
93,4,3700,1,0,1,2200000
44,4,45500,0,1,1,2800000
5,8,59654,1,0,0,268000
4,9,49000,1,0,0,231000
32,3,42000,1,1,0,765000
18,10,72000,0,0,0,320000
4,9,65000,1,0,0,230000
13,4,65000,1,1,1,1550000
29,2,70000,1,1,0,600000
46,4,50000,1,0,0,750000
8,5,25000,1,1,0,725000
6,2,12000,1,0,0,1050000
40,3,48000,1,1,1,2899000
77,8,66612,1,0,1,690000
14,5,33000,0,0,0,470000
77,8,67000,1,0,0,554000
32,3,10000,1,1,0,825000
2,9,55000,1,0,0,324000
64,4,48000,1,0,0,590000
22,5,52306,1,0,0,465000
48,7,49000,1,1,0,590000
15,4,19843,1,0,1,620000
89,12,51000,0,0,1,1350000
38,3,34000,1,1,1,3700000
4,3,33955,2,2,0,425000
38,2,18000,1,1,1,4500000
22,7,58000,1,1,0,350000
76,7,53000,1,0,1,1099000
24,3,18000,1,1,1,1300000
11,6,61000,1,1,0,511000
22,5,48000,1,0,0,425000
52,9,36000,1,1,1,1375000
18,11,57000,1,0,1,352000
4,6,27000,1,0,1,395000
8,9,74100,1,0,1,450000
38,4,55000,1,1,1,3600000
8,2,19608,1,0,0,895000
16,8,72600,0,1,0,305000
14,3,15000,1,0,1,700000
16,7,59484,1,0,0,465000
15,6,57429,1,0,0,450000
17,4,110000,0,1,0,1050000
1,2,11000,1,0,0,490000
46,8,90000,0,1,0,450000
18,6,80484,1,0,1,650000
12,7,75000,1,1,1,1475000
15,4,55000,1,0,1,590000
1,5,54540,1,0,0,425000
59,2,13000,1,0,1,1725000
3,6,80000,0,1,0,450000
15,5,64000,1,0,0,450000
3,8,47754,1,1,0,480000
4,7,86461,1,0,0,290000
21,3,40746,1,0,0,300000
2,4,31000,1,0,0,650000
31,8,44000,1,1,0,235000
6,2,21000,1,1,0,900000
14,3,23000,1,0,0,600000
12,9,63000,1,0,1,1275000
6,2,17000,1,0,0,875000
18,9,100000,0,0,0,350000
7,3,35759,1,0,1,595000
26,4,30000,1,0,0,465000
18,4,50000,1,0,0,765000
12,7,60004,1,1,1,1349000
53,10,83000,1,0,1,1070000
3,3,19000,1,1,0,950000
25,3,30300,1,0,0,410000
66,5,80260,1,0,1,1675000
71,3,10000,1,0,0,849000
7,7,42000,1,1,0,365000
3,7,62091,1,1,0,465000
11,6,90000,0,1,0,500000
5,9,47000,1,0,1,300000
14,4,36000,1,0,1,600000
17,5,40000,0,1,0,775000
9,6,56000,1,1,0,440000
18,5,25000,1,0,1,870000
76,5,85000,1,0,1,1995000
69,6,54500,1,0,0,452000
7,3,20002,2,0,0,575000
22,2,11000,1,1,1,900000
0,8,13910,1,0,0,230000
4,6,79855,1,0,0,347000
35,1,9000,1,1,1,1525000
67,3,9000,1,0,1,895000
79,3,15000,1,0,1,6000000
3,4,15800,0,0,0,785000
0,10,22500,1,0,0,120000
17,5,63000,1,1,0,750000
0,15,20000,0,0,0,85000
7,3,16000,1,0,0,525000
64,6,32000,0,1,0,450000
11,4,64000,1,1,0,710000
22,6,40000,1,0,0,425000
35,1,8000,1,1,0,1450000
7,8,58000,1,1,0,360000
15,7,38000,1,0,0,435000
7,6,50168,1,1,0,450000
9,8,66733,1,1,0,409000
1,5,6600,1,0,0,440000
38,3,55000,1,1,1,3990000
8,4,28000,1,1,0,825000
24,7,58232,1,1,0,625000
36,3,15161,2,0,0,485000
1,7,56000,1,1,0,325000
51,5,29000,1,2,0,295000
7,8,73536,1,1,0,353000
3,8,47000,1,1,0,460000
28,6,60000,1,1,0,925000
9,8,51235,1,1,0,415000
1,4,37500,1,0,0,485000
18,7,59000,1,1,0,550000
16,6,51000,1,1,1,585000
34,6,75000,1,0,1,525000
79,5,35000,0,1,1,4300000
56,2,2300,0,1,1,5899000
2,3,41000,1,0,0,579000
23,9,40000,1,0,0,250000
18,1,4600,1,0,0,1175000
66,11,42000,1,0,0,400000
46,8,68000,1,0,0,495000
60,12,62380,1,0,0,245000
1,7,25000,1,0,0,500000
43,6,49000,1,1,1,1890000
7,15,84800,1,0,0,185000
28,5,30000,1,1,0,1000000
12,8,38000,1,1,1,1200000
9,5,64000,1,1,0,680000
94,2,28000,1,0,0,1450000
22,4,32000,1,0,0,495000
34,4,35000,1,0,1,735000
54,4,71000,1,1,1,4700000
22,6,42000,0,0,0,390000
14,4,70000,0,0,0,500000
106,3,28000,1,0,1,7000000
3,7,81360,1,1,0,451000
71,3,33000,1,1,0,840000
69,3,28000,1,0,0,625000
15,10,62000,1,0,0,250000
2,9,42000,1,1,0,275000
4,4,33200,1,2,0,350000
24,2,25000,0,1,1,1800000
14,6,30000,1,0,0,520000
32,3,52000,1,1,0,745000
12,9,66000,1,1,0,899000
32,4,68100,1,1,0,675000
15,10,62000,1,1,0,265000
14,5,47061,1,0,1,655000
23,1,8268,1,0,0,445000
36,5,36000,1,0,0,375000
38,13,59869,1,0,1,550000
21,4,43616,1,0,0,290000
43,9,75000,1,1,1,1290000
8,6,43000,1,0,0,580000
14,5,92000,1,0,0,570000
42,3,45178,1,0,0,650000
1,5,54000,1,1,0,465000
18,9,47000,1,0,0,425000
63,9,60000,1,1,1,800000
17,5,52000,1,0,0,925000
40,5,50000,1,1,1,2650000
34,10,62000,1,0,0,315000
9,8,63000,1,1,0,415000
20,11,67000,1,1,0,825000
3,7,65554,1,1,0,565000
15,7,75854,1,1,0,341000
15,4,26000,1,0,1,645000
2,6,52000,1,0,0,486000
22,2,35000,0,0,0,550000
24,4,65000,1,1,1,1175000
22,2,19000,1,0,0,580000
7,7,70000,0,1,0,365000
2,5,29842,1,0,0,499000
32,3,35000,1,1,1,835000
96,5,47000,1,0,0,299000
1,6,147000,0,1,0,350000
18,3,26000,1,0,1,1075000
15,8,78000,1,1,0,325000
2,7,50000,1,1,0,500000
24,8,50000,0,1,0,600000
4,11,60000,0,0,0,150000
4,10,52000,1,2,0,210000
18,8,35000,1,0,0,495000
12,3,8000,1,0,1,3650000
8,4,62000,1,1,0,760000
88,2,11687,2,0,0,880000
2,7,70000,1,1,0,340000
20,2,15500,1,1,0,3090000
8,3,43000,1,0,0,940000
13,4,51000,1,1,1,1590000
106,3,15000,1,1,1,7199000
21,3,33124,1,0,0,335000
17,2,1470,1,0,0,1290000
7,7,73956,1,1,0,378000
4,7,64000,1,0,0,265000
0,6,15000,1,0,0,275000
5,9,73500,1,0,0,235000
11,7,49000,1,0,0,626000
26,4,32000,1,0,0,465000
18,4,35000,1,0,0,725000
2,8,80849,1,1,0,290000
14,4,24000,1,0,0,675000
33,4,30000,0,0,1,480000
18,6,71678,1,1,0,610000
7,5,65000,1,0,0,465000
32,5,60000,1,1,0,685000
7,8,30500,1,0,0,385000
4,4,47000,0,0,1,390000
16,7,76500,0,1,0,400000
94,2,29000,1,0,0,1430000
3,5,37000,1,0,0,675000
18,4,56239,2,0,0,745000
22,1,3000,1,0,0,715000
44,6,30000,0,1,1,1800000
13,2,27000,1,1,1,2225000
52,7,50500,1,1,1,1725000
17,6,65000,1,1,1,835000
3,2,16000,1,0,0,925000
15,4,25000,1,1,0,650000
80,3,19100,1,1,1,7975000
17,3,60000,0,1,0,875000
46,4,44000,1,1,0,725000
12,9,67000,1,0,1,780000
18,6,89000,1,1,0,549000
11,4,29000,1,0,0,750000
16,3,58000,0,1,1,950000
14,4,33528,2,0,0,540000
7,4,43733,1,0,0,489000
14,2,10000,1,0,1,781000
2,8,65001,1,1,0,349000
15,9,90000,0,0,0,350000
59,2,14400,1,0,1,1749000
18,2,12000,1,0,1,1350000
18,4,53000,1,0,0,880000
22,4,51000,0,0,0,600000
14,6,84999,1,1,0,515000
38,4,46000,1,1,1,3250000
44,7,85000,1,1,1,1450000
7,6,50000,1,0,1,450000
18,6,63000,1,1,0,575000
8,9,30917,1,1,0,465000
14,5,27000,1,0,0,585000
7,11,68000,1,0,0,240000
8,3,8143,0,0,0,930000
60,2,21500,1,0,1,1625000
59,2,4000,1,0,1,1875000
17,5,58500,1,1,0,770000
15,6,65000,1,1,0,475000
7,8,99426,1,1,0,353000
12,2,24300,1,0,1,3775000
13,5,48000,1,1,1,1680000
31,6,75000,1,1,0,395000
11,3,37000,0,0,0,700000
22,3,40000,1,1,0,725000
116,4,52000,1,0,1,6200000
4,6,52000,1,0,0,310000
18,7,78000,1,1,0,550000
13,6,125000,1,1,0,895000
71,4,25656,1,0,0,760000
18,9,134532,1,0,1,440000
14,3,48000,1,1,0,599000
18,6,50000,0,0,0,620000
89,3,4000,1,0,1,13000000
17,6,76000,1,1,0,800000
14,4,25000,1,0,0,625000
18,6,73000,1,1,0,540000
12,7,69550,1,1,1,1295000
11,5,28014,1,0,0,603000
6,1,1200,1,0,0,1075000
8,5,33060,1,0,0,625000
15,4,25000,1,0,1,610000
7,7,60001,1,1,0,310000
15,4,37001,1,0,0,599000
13,4,68745,1,1,0,1631000
17,6,70000,0,1,0,890000
22,7,71000,1,1,0,350000
64,6,52000,1,1,0,515000
14,5,43000,1,0,0,650000
24,4,34000,1,1,1,1175000
7,11,68000,1,0,0,245000
3,5,143000,0,1,0,525000
24,8,47000,1,1,0,650000
4,8,40000,1,0,0,285000
18,11,57000,1,0,1,350000
7,8,65209,1,1,0,330000
72,2,7669,1,0,1,1175000
3,6,50000,1,1,0,560000
4,8,64000,1,2,0,270000
1,2,16415,0,0,0,515000
18,3,12000,0,0,0,900000
34,5,45000,1,0,0,450000
1,5,63000,1,0,0,450000
43,9,50000,1,1,1,845000
4,14,30000,0,0,0,70000
26,4,29000,1,0,0,520000
11,6,52000,1,0,0,565000
8,9,62000,1,0,0,420000
20,7,61000,1,1,1,1690000
71,4,35000,1,0,0,765000
5,9,73500,1,0,0,240000
7,13,63248,1,0,0,170000
11,6,49098,1,0,0,585000
34,9,90000,0,1,0,210000
15,4,59000,1,1,1,675000
22,2,45000,1,0,1,675000
11,7,47000,1,1,0,495000
64,8,42000,1,0,0,325000
11,6,56000,1,1,0,510000
13,6,47000,1,1,0,865000
53,3,22000,1,1,1,4450000
29,2,25000,1,1,0,800000
30,3,59012,1,1,0,590000
15,4,10000,1,0,0,675000
92,9,88000,1,1,1,1275000
2,5,62000,1,0,0,545000
36,6,63000,1,0,0,385000
60,11,45000,1,0,0,310000
51,2,17000,1,0,0,390000
2,7,63000,1,1,0,365000
43,7,18500,1,1,1,1400000
43,10,72000,1,1,1,610000
42,5,40000,1,0,1,630000
13,6,35000,0,1,0,990000
18,5,55000,1,0,1,750000
7,5,20000,0,0,0,450000
18,4,33000,1,0,0,790000
24,5,70066,1,1,0,785000
32,5,58000,1,1,0,690000
39,5,62000,1,0,1,1450000
4,9,62443,1,0,0,235000
2,6,60000,1,1,0,350000
28,5,55000,1,1,0,975000
5,11,60000,0,0,0,165000
0,14,40000,1,0,0,80000
41,5,68000,1,1,0,400000
22,7,45892,1,1,0,369000
59,1,20000,1,1,0,1795000
18,6,35000,1,1,0,621000
15,12,145000,0,0,0,175000
44,8,33000,1,1,1,1349000
1,2,25000,0,0,1,570000
24,6,57000,1,1,0,925000
22,7,87000,1,1,0,375000
1,3,15800,1,0,1,479000
24,4,56000,1,1,0,925000
21,5,45000,0,0,0,225000
31,8,30000,0,1,0,250000
2,3,25000,1,0,0,550000
1,3,36000,1,0,0,520000
2,5,22000,1,0,0,549000
43,5,41000,1,1,1,2525000
63,2,10000,1,1,1,3200000
20,8,60000,0,1,1,1300000
48,3,22000,1,1,0,835000
46,4,2100,1,0,0,725000
28,10,65001,1,1,0,449000
8,6,52323,1,1,1,665000
22,5,15000,0,0,0,500000
53,7,42005,1,1,1,1575000
15,7,80000,1,0,0,310000
34,6,52752,1,0,0,390000
15,3,40000,1,0,1,625000
8,7,89000,1,1,0,650000
7,5,55000,1,1,0,410000
15,6,57000,1,0,0,460000
18,14,42000,1,0,0,165000
3,6,42000,1,0,1,650000
37,6,45000,1,0,0,250000
4,5,77950,1,2,0,340000
18,2,16000,1,0,0,1090000
48,6,64000,1,1,0,750000
38,9,69000,1,1,1,1350000
20,7,61000,1,1,1,1680000
15,7,45000,1,0,0,420000
2,6,48300,1,1,0,485000
11,4,47000,1,1,0,700000
15,3,9313,1,0,1,745000
18,10,58568,1,0,0,350000
22,2,68000,1,1,1,800000
60,10,70000,0,0,0,400000
7,8,50000,1,1,0,350000
46,9,70000,1,0,0,425000
34,6,65869,1,0,0,465000
18,5,50000,0,0,0,660000
4,7,51000,1,2,0,245000
15,12,68000,1,0,0,210000
18,6,63000,1,1,0,575000
1,4,32891,1,0,0,450000
28,5,51000,1,1,0,960000
39,6,80000,1,0,1,1375000
17,5,72000,1,1,0,825000
14,4,23000,0,0,0,550000
9,8,58000,1,1,0,415000
57,8,66000,1,1,1,1750000
18,15,57526,1,0,0,90000
13,3,48000,1,0,1,1790000
43,12,74000,1,0,1,565000
7,1,35000,1,0,0,575000
18,10,39000,1,0,0,349000
24,6,58000,1,1,0,790000
31,8,76091,1,1,0,245000
0,5,30265,1,2,0,295000
13,9,39000,1,1,0,650000
42,9,40383,1,0,0,325000
18,10,70778,1,0,0,360000
14,3,32000,1,1,0,615000
66,7,32000,1,0,0,950000
15,5,39000,1,0,0,495000
18,6,58000,1,0,0,620000
8,3,11500,1,0,0,825000
0,11,40000,0,0,0,170000
13,4,52000,1,1,0,1450000
3,5,53620,2,0,0,580000
11,6,84000,1,1,0,550000
2,3,69000,1,1,0,660000
15,9,48059,1,1,0,353000
23,12,63000,1,0,0,125000
11,3,49000,1,0,1,811000
14,3,39000,1,0,0,600000
1,4,46000,1,0,1,470000
43,5,69000,1,1,1,2100000
