car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
Hyundai i20,6,35000,Individual,Petrol,Manual,470000
Maruti Swift,6,30000,Individual,Petrol,Manual,370000
Maruti Celerio,3,100000,Individual,Petrol,Automatic,450000
Maruti Wagon R,5,58000,Dealer,CNG,Manual,275000
Maruti Swift Dzire,2,4000,Individual,Petrol,Automatic,731000
Maruti Wagon R,5,60000,Individual,Petrol,Manual,380000
Tata Nexon,3,60000,Individual,Diesel,Manual,900000
Honda Amaze,5,34000,Dealer,Petrol,Manual,500000
Datsun GO,4,42000,Individual,Petrol,Manual,330000
Tata Hexa,3,60000,Individual,Diesel,Manual,1400000
Hyundai Verna,8,80000,Individual,Diesel,Manual,540000
Mahindra Bolero,13,120000,Individual,Diesel,Manual,375000
Toyota Fortuner,5,50000,Dealer,Petrol,Automatic,2600000
Ford Ecosport,5,35200,Dealer,Petrol,Automatic,725000
Hyundai i20,1,3700,Trustmark Dealer,Petrol,Manual,765000
Maruti Wagon R,5,25000,Individual,Petrol,Manual,380000
Toyota Fortuner,4,64000,Dealer,Diesel,Automatic,2625000
Mahindra XUV500,8,50000,Dealer,Diesel,Manual,621000
Maruti Swift Dzire,2,15000,Individual,Petrol,Manual,600000
Mahindra XUV300,2,30000,Individual,Petrol,Manual,1130000
Maruti Swift Dzire,1,35000,Individual,Petrol,Manual,670000
Ford Endeavour,4,62876,Dealer,Diesel,Automatic,2875000
Honda Amaze,6,70000,Individual,Diesel,Manual,350000
Maruti Swift Dzire,6,84003,Individual,Diesel,Manual,530000
Mahindra Thar,4,55000,Dealer,Diesel,Manual,850000
Maruti Alto,5,42000,Dealer,CNG,Manual,260000
Maruti Alto,8,31000,Dealer,Petrol,Manual,230000
Ford Ecosport,8,80000,Dealer,Diesel,Manual,475000
Tata Nexon,2,6000,Individual,Petrol,Manual,750000
Land Rover Rover,2,12000,Dealer,Diesel,Automatic,4000000
Skoda Superb,8,65000,Dealer,Diesel,Manual,499000
Honda Jazz,4,30000,Dealer,Petrol,Manual,525000
Hyundai i20,7,10000,Individual,Petrol,Manual,535000
Maruti Dzire VXI,5,62150,Dealer,Petrol,Manual,485000
Mahindra XUV500,6,47300,Dealer,Diesel,Manual,745000
Ford Aspire,6,63000,Dealer,Diesel,Manual,475000
Hyundai Grand,7,80000,Individual,Diesel,Manual,300000
Volvo S90,5,20400,Dealer,Diesel,Automatic,3650000
Maruti Alto,5,71000,Dealer,Petrol,Manual,299000
Maruti Ertiga,4,52000,Dealer,Diesel,Manual,695000
Hyundai i20,8,70000,Individual,Petrol,Manual,400000
Hyundai Grand,1,20000,Individual,Petrol,Manual,650000
Hyundai Grand,6,70000,Individual,Diesel,Manual,455000
Maruti Wagon R,13,100000,Individual,Petrol,Manual,150000
Honda Amaze,3,50000,Individual,Petrol,Manual,550000
Hyundai i20,6,67000,Dealer,Diesel,Manual,500000
Hyundai Verna,8,70000,Dealer,Diesel,Manual,365000
Honda Amaze,2,21100,Dealer,Petrol,Automatic,775000
Hyundai Grand,6,50000,Individual,Petrol,Manual,310000
Hyundai Venue,2,27594,Trustmark Dealer,Petrol,Manual,995000
Hyundai i10,9,70000,Individual,Petrol,Manual,190000
Toyota Innova,5,37000,Dealer,Diesel,Automatic,1575000
Honda WR-V,2,25000,Individual,Petrol,Manual,906000
Ford Ecosport,4,35000,Individual,Diesel,Manual,785000
Maruti Alto,10,11266,Dealer,Petrol,Manual,235000
Maruti XL6,2,12005,Dealer,Petrol,Automatic,1200000
Mahindra Bolero,8,80000,Individual,Diesel,Manual,470000
Honda City,10,119000,Individual,Petrol,Manual,400000
Kia Seltos,1,3500,Dealer,Petrol,Automatic,1490000
Maruti Baleno,2,11000,Dealer,Petrol,Manual,535000
Skoda Rapid,5,47612,Dealer,Diesel,Manual,590000
Renault KWID,5,41000,Individual,Petrol,Manual,235000
Hyundai Creta,2,21000,Dealer,Petrol,Manual,1250000
Maruti Wagon R,6,120000,Individual,Petrol,Manual,300000
BMW X1,2,22450,Dealer,Diesel,Automatic,3011000
Maruti Swift,1,10000,Individual,Petrol,Manual,615000
Renault KWID,5,50000,Individual,Petrol,Manual,250000
Mahindra XUV500,6,42000,Dealer,Diesel,Manual,925000
Maruti Swift Dzire,2,14000,Dealer,Diesel,Manual,725000
Renault KWID,3,10000,Individual,Petrol,Manual,350000
Maruti Wagon R,4,70000,Individual,Petrol,Manual,360000
Honda City,6,70000,Individual,Diesel,Manual,700000
Mahindra XUV500,3,50000,Individual,Diesel,Automatic,1300000
Volkswagen Polo,10,64471,Dealer,Petrol,Manual,285000
Maruti Wagon R,17,50000,Individual,Petrol,Manual,62000
Maruti Ignis,3,20000,Individual,Petrol,Automatic,550000
Honda Amaze,4,33869,Dealer,Petrol,Manual,527000
Mahindra Bolero,9,63497,Individual,Diesel,Manual,396000
Maruti Swift Dzire,7,70000,Individual,Petrol,Manual,384000
Hyundai i10,12,67000,Individual,Petrol,Manual,210000
Maruti Swift,6,50000,Individual,Diesel,Manual,500000
Datsun RediGO,3,20000,Individual,Petrol,Manual,210000
Hyundai Verna,9,57000,Dealer,Petrol,Manual,425000
Mahindra Bolero,10,30000,Individual,Diesel,Manual,425000
Maruti Swift Dzire,3,80000,Individual,Diesel,Automatic,495000
Maruti Alto,5,50000,Individual,Petrol,Manual,220000
Tata Safari,10,190000,Individual,Diesel,Manual,218000
Mahindra Bolero,3,60000,Individual,Diesel,Manual,750000
Maruti Ciaz,4,60000,Dealer,Petrol,Automatic,715000
Audi A6,7,21000,Dealer,Diesel,Automatic,1800000
Maruti Alto,1,5000,Individual,Petrol,Manual,350000
Renault KWID,2,25000,Individual,Petrol,Manual,300000
Maruti Alto,11,100000,Individual,Petrol,Manual,168000
Land Rover Rover,9,175000,Individual,Diesel,Automatic,2500000
Mercedes-Benz E-Class,9,86500,Dealer,Diesel,Automatic,1400000
Maruti Swift Dzire,9,120000,Individual,Diesel,Manual,350000
Hyundai Verna,8,76300,Individual,Diesel,Manual,480000
Renault KWID,2,10000,Individual,Petrol,Automatic,400000
Hyundai Grand,2,36000,Dealer,Petrol,Manual,495000
Mahindra KUV,5,26000,Individual,Petrol,Manual,420000
Maruti Swift Dzire,3,100000,Individual,Diesel,Manual,531000
Ford Ecosport,2,4000,Individual,Petrol,Manual,800000
Maruti Swift Dzire,6,86000,Individual,Diesel,Manual,550000
Volkswagen Vento,9,81000,Dealer,Diesel,Manual,465000
Maruti Alto,9,41321,Dealer,Petrol,Manual,185000
Mahindra Bolero,10,46000,Individual,Diesel,Manual,340000
Honda City,12,75000,Dealer,Petrol,Manual,340000
Maruti Wagon R,12,113000,Dealer,Petrol,Manual,135000
Hyundai Verna,3,15000,Dealer,Diesel,Automatic,1225000
Honda Amaze,6,16942,Dealer,Petrol,Manual,439000
Honda Jazz,5,29484,Dealer,Petrol,Manual,465000
Maruti Swift Dzire,6,84405,Individual,Diesel,Manual,530000
Maruti Swift Dzire,4,30000,Individual,Petrol,Manual,650000
Maruti Swift,4,14838,Individual,Petrol,Manual,525000
Honda City,3,31318,Trustmark Dealer,Petrol,Manual,885000
Maruti Wagon R,14,63000,Dealer,Petrol,Manual,120000
Toyota Innova,9,120000,Individual,Diesel,Manual,860000
Maruti Vitara,5,50000,Individual,Diesel,Manual,810000
Maruti Swift Dzire,9,74600,Individual,Diesel,Manual,410000
Tata Safari,12,80000,Individual,Diesel,Manual,175000
Maruti Swift Dzire,6,66000,Dealer,Petrol,Manual,400000
Honda City,3,31543,Dealer,Petrol,Manual,875000
Toyota Innova,3,80000,Individual,Diesel,Manual,1350000
Maruti Swift,7,60000,Individual,Diesel,Manual,450000
Honda City,6,50000,Individual,Diesel,Manual,700000
Audi Q7,8,28000,Dealer,Diesel,Automatic,2650000
Maruti Swift Dzire,9,60000,Individual,Petrol,Manual,350000
Maruti Celerio,3,18000,Individual,Petrol,Manual,460000
Maruti Alto,10,35000,Individual,Petrol,Manual,220000
Hyundai Creta,4,48000,Dealer,Diesel,Manual,990000
Mahindra Scorpio,5,50000,Individual,Diesel,Manual,950000
Mahindra Bolero,9,120000,Individual,Diesel,Manual,460000
Maruti Eeco,9,20000,Individual,CNG,Manual,220000
Mahindra Thar,3,50000,Individual,Diesel,Manual,900000
Volkswagen Vento,6,53837,Dealer,Petrol,Automatic,575000
Toyota Fortuner,6,48000,Dealer,Diesel,Automatic,1930000
Maruti Swift,8,32000,Individual,Petrol,Manual,475000
Renault Triber,1,1784,Dealer,Petrol,Manual,660000
BMW 3,10,98955,Dealer,Diesel,Automatic,575000
Toyota Innova,8,52000,Dealer,Diesel,Manual,625000
Hyundai Creta,3,39000,Dealer,Petrol,Automatic,1250000
Mahindra KUV,5,78000,Dealer,Diesel,Manual,425000
Datsun GO,5,58000,Individual,Petrol,Manual,460000
Audi A4,3,34500,Individual,Diesel,Automatic,3000000
Volkswagen Polo,11,60000,Individual,Petrol,Manual,200000
Maruti Alto,8,76000,Dealer,Petrol,Manual,211000
Maruti Ertiga,6,51000,Individual,Diesel,Manual,600000
BMW 3,7,23746,Dealer,Diesel,Automatic,1600000
Maruti Alto,10,55780,Dealer,Petrol,Manual,220000
Mahindra Scorpio,4,100000,Individual,Diesel,Manual,880000
Hyundai i10,9,73000,Dealer,Petrol,Manual,240000
Mahindra Scorpio,4,20000,Individual,Diesel,Manual,800000
Tata Tiago,4,42000,Dealer,Diesel,Manual,435000
Maruti Alto,14,52235,Dealer,Petrol,Manual,110000
Renault Duster,7,56000,Dealer,Diesel,Manual,450000
Maruti Alto,9,37000,Dealer,Petrol,Manual,250000
Maruti Swift Dzire,8,70000,Individual,Diesel,Manual,385000
Maruti Swift Dzire,8,138000,Individual,Diesel,Manual,400000
Maruti Eeco,3,22000,Individual,CNG,Manual,480000
Honda Amaze,6,41604,Trustmark Dealer,Petrol,Manual,400000
Maruti Ciaz,4,70000,Dealer,Diesel,Manual,650000
Jaguar XF,8,30150,Dealer,Diesel,Automatic,2011000
Ford Ecosport,4,39884,Dealer,Diesel,Manual,880000
Datsun RediGO,4,40000,Dealer,Petrol,Manual,295000
Mahindra Thar,6,27000,Individual,Diesel,Manual,800000
Hyundai i10,12,67000,Dealer,Petrol,Manual,150000
Honda Amaze,3,25000,Individual,Petrol,Automatic,550000
Toyota Fortuner,7,50000,Individual,Diesel,Manual,2000000
Honda Amaze,8,75000,Dealer,Diesel,Manual,325000
Mahindra Scorpio,7,80000,Individual,Diesel,Manual,555000
Ford Ecosport,6,58000,Dealer,Diesel,Manual,570000
Renault KWID,3,22000,Individual,Petrol,Manual,306000
Maruti Celerio,5,62000,Dealer,Petrol,Automatic,415000
Toyota Fortuner,3,28000,Dealer,Diesel,Automatic,3200000
Maruti Swift,9,41000,Dealer,Petrol,Manual,300000
Maruti Ertiga,9,65000,Dealer,Diesel,Manual,430000
Maruti Alto,5,10000,Individual,Petrol,Manual,315000
Honda City,7,55000,Dealer,Diesel,Manual,549000
Maruti Swift Dzire,5,47000,Dealer,Petrol,Manual,475000
Honda City,7,144000,Individual,Diesel,Manual,410000
Maruti Ciaz,5,20500,Dealer,Petrol,Automatic,795000
Hyundai i20,5,30000,Individual,Diesel,Manual,820000
Mahindra Scorpio,9,32208,Dealer,Diesel,Manual,625000
Datsun GO,3,68000,Individual,Petrol,Manual,370000
Maruti Swift,7,90000,Individual,Diesel,Manual,350000
Lexus ES,4,34000,Dealer,Petrol,Automatic,4100000
Maruti Swift,2,14499,Trustmark Dealer,Petrol,Manual,535000
Hyundai Venue,2,34000,Dealer,Petrol,Automatic,1050000
Tata Tiago,5,17500,Individual,Diesel,Manual,400000
Maruti Eeco,6,39900,Dealer,CNG,Manual,275000
Maruti Alto,16,120000,Individual,Petrol,Manual,95000
Jeep Wrangler,4,40000,Dealer,Petrol,Automatic,4875000
Maruti Swift Dzire,8,90000,Individual,Diesel,Manual,400000
Maruti Alto,16,40000,Individual,Petrol,Manual,121000
Maruti Swift Dzire,7,40000,Individual,Petrol,Manual,550000
Hyundai Grand,3,10000,Individual,Petrol,Manual,510000
Maruti Baleno,3,10000,Individual,Petrol,Automatic,800000
Maruti Swift,2,30000,Individual,Petrol,Manual,592000
Honda Amaze,2,4717,Dealer,Petrol,Automatic,785000
Maruti Ciaz,5,30000,Individual,Petrol,Manual,625000
Ford Ecosport,7,150000,Individual,Diesel,Manual,470000
Maruti Swift,4,90000,Individual,Diesel,Manual,620000
Honda City,7,100000,Individual,Diesel,Manual,570000
Toyota Innova,2,46000,Dealer,Diesel,Automatic,1811000
Toyota Camry,5,32000,Individual,Petrol,Automatic,2300000
Hyundai Creta,3,71000,Individual,Diesel,Manual,1100000
Ford Ecosport,6,61000,Dealer,Petrol,Manual,525000
Honda Jazz,9,58000,Dealer,Petrol,Manual,320000
Honda Jazz,5,23000,Dealer,Diesel,Manual,525000
Maruti Alto,6,20000,Individual,Petrol,Manual,275000
Hyundai Elantra,8,56000,Dealer,Diesel,Automatic,590000
Maruti Baleno,5,33000,Dealer,Diesel,Manual,510000
Mahindra XUV500,9,100000,Dealer,Diesel,Manual,585000
Hyundai Santro,10,174926,Individual,Petrol,Manual,150000
Maruti Swift Dzire,7,60000,Individual,Diesel,Manual,400000
Honda City,5,70333,Dealer,Petrol,Manual,700000
Hyundai i20,4,90000,Individual,Petrol,Manual,500000
Toyota Innova,9,25000,Individual,Diesel,Manual,1050000
Maruti Swift Dzire,5,120000,Individual,Diesel,Manual,568000
Toyota Yaris,2,5000,Individual,Petrol,Automatic,1000000
Mahindra Scorpio,3,39000,Dealer,Diesel,Manual,1275000
Hyundai i20,6,25000,Individual,Petrol,Manual,475000
Skoda Superb,10,92000,Individual,Petrol,Manual,350000
Volkswagen Polo,7,51000,Dealer,Diesel,Manual,395000
BMW 3,9,54000,Dealer,Diesel,Automatic,825000
Tata Tiago,4,35000,Individual,Diesel,Manual,450000
Maruti Celerio,3,24000,Dealer,Petrol,Manual,495000
Renault Duster,8,70000,Individual,Diesel,Manual,500000
Mahindra Scorpio,6,140000,Individual,Diesel,Manual,900000
Toyota Innova,8,387000,Individual,Diesel,Manual,700000
Maruti Vitara,4,36000,Dealer,Diesel,Manual,710000
Tata Tiago,3,110000,Individual,Petrol,Manual,400000
Tata Tiago,4,1000,Individual,Petrol,Manual,470000
Maruti Vitara,3,24525,Dealer,Diesel,Manual,795000
Honda City,4,32440,Individual,Petrol,Manual,785000
Hyundai i10,10,70000,Individual,Petrol,Manual,250000
Datsun RediGO,3,30000,Individual,Petrol,Manual,270000
Volkswagen Vento,3,23268,Individual,Diesel,Manual,914000
Maruti Wagon R,8,67000,Dealer,CNG,Manual,260000
Renault Duster,6,150000,Individual,Diesel,Manual,550000
Toyota Innova,2,25000,Dealer,Diesel,Automatic,2225000
Maruti Swift,3,50000,Individual,Petrol,Manual,540000
Mahindra Thar,5,40000,Individual,Diesel,Manual,620000
Audi A4,7,56000,Dealer,Diesel,Automatic,1550000
Honda City,10,60000,Dealer,Petrol,Manual,350000
Maruti Alto,5,10000,Individual,Petrol,Manual,300000
Honda City,7,110000,Individual,Diesel,Manual,550000
Mahindra Scorpio,2,30000,Individual,Diesel,Manual,1270000
Maruti Ertiga,2,20000,Individual,Petrol,Manual,740000
Mercedes-Benz GL-Class,7,89000,Dealer,Diesel,Automatic,3450000
Tata Tiago,3,15000,Individual,Petrol,Manual,450000
Hyundai Verna,4,15000,Individual,Petrol,Automatic,750000
Maruti Swift,6,90000,Individual,Diesel,Manual,520000
Maruti Swift,8,73695,Trustmark Dealer,Petrol,Manual,345000
Hyundai i10,12,100000,Individual,Petrol,Manual,215000
Hyundai Verna,11,10000,Individual,Petrol,Manual,370000
Maruti Alto,7,14971,Trustmark Dealer,Petrol,Manual,230000
Honda City,2,16000,Dealer,Petrol,Manual,1075000
Mahindra Bolero,6,50000,Individual,Diesel,Manual,550000
Ford Figo,3,64000,Dealer,Diesel,Manual,550000
Tata Tigor,4,25000,Individual,Diesel,Manual,600000
Maruti Ciaz,6,37006,Dealer,Diesel,Manual,525000
Maruti Wagon R,7,50000,Individual,Petrol,Manual,350000
Maruti Swift Dzire,12,94000,Dealer,Diesel,Manual,255000
Mahindra Scorpio,6,93469,Dealer,Diesel,Manual,890000
Mahindra XUV500,3,20000,Individual,Diesel,Manual,1500000
Mercedes-Benz E-Class,5,20000,Individual,Diesel,Automatic,3000000
Mahindra Bolero,8,35000,Individual,Diesel,Manual,500000
Maruti Wagon R,6,38546,Dealer,Petrol,Manual,330000
Skoda Rapid,4,18000,Individual,Petrol,Automatic,850000
Ford Figo,6,34500,Dealer,Petrol,Manual,335000
Maruti Swift Dzire,3,43000,Dealer,Petrol,Automatic,610000
Maruti Baleno,3,20000,Individual,Petrol,Automatic,834000
Ford Figo,10,100000,Individual,Diesel,Manual,170000
Maruti Vitara,3,40000,Individual,Diesel,Manual,900000
Honda City,7,120000,Individual,Diesel,Manual,450000
Maruti Ertiga,2,25000,Individual,Petrol,Automatic,900000
Volkswagen Vento,10,98000,Individual,Petrol,Manual,360000
Honda Jazz,5,66000,Dealer,Petrol,Manual,530000
BMW X1,4,30000,Individual,Diesel,Automatic,2700000
Mahindra Bolero,6,60000,Individual,Diesel,Manual,551000
Mercedes-Benz C-Class,9,41315,Dealer,Petrol,Automatic,1050000
Hyundai Creta,3,60000,Individual,Diesel,Manual,1000000
Maruti Alto,17,80000,Individual,Petrol,Manual,80000
Maruti Eeco,6,60000,Individual,CNG,Manual,250000
Maruti Wagon R,5,35000,Dealer,Petrol,Manual,390000
Audi Q7,7,120000,Individual,Diesel,Automatic,2400000
Hyundai Verna,13,80000,Individual,Petrol,Manual,130000
Maruti Swift Dzire,4,100000,Individual,Diesel,Manual,450000
Mercedes-Benz C-Class,8,35400,Dealer,Diesel,Automatic,1385000
BMW 7,4,18000,Dealer,Diesel,Automatic,6900000
Maruti Swift,5,37000,Dealer,Petrol,Manual,495000
Honda WR-V,4,10000,Individual,Petrol,Manual,800000
Renault KWID,4,40000,Individual,Petrol,Manual,260000
Maruti Alto,18,120000,Individual,Petrol,Manual,65000
Hyundai Grand,5,60000,Individual,Petrol,Manual,460000
Hyundai i20,7,100000,Individual,Diesel,Manual,450000
Maruti Wagon R,14,55000,Dealer,Petrol,Manual,105000
Honda CR-V,4,34000,Dealer,Petrol,Automatic,1775000
Ford Ecosport,5,67000,Dealer,Diesel,Manual,525000
Renault KWID,4,10000,Individual,Petrol,Automatic,341000
Hyundai Creta,5,20699,Dealer,Petrol,Manual,775000
Toyota Fortuner,10,75000,Dealer,Diesel,Manual,1099000
Honda Amaze,7,89000,Individual,Diesel,Manual,320000
Skoda Rapid,4,59000,Dealer,Petrol,Automatic,599000
Mahindra Scorpio,7,120000,Individual,Diesel,Manual,750000
Maruti Swift,4,68791,Dealer,Diesel,Manual,510000
Maruti Alto,2,10300,Individual,Petrol,Manual,300000
Maruti Ertiga,2,25000,Individual,Diesel,Manual,1100000
Maruti Swift Dzire,7,36000,Dealer,Petrol,Manual,435000
Honda Jazz,10,60000,Individual,Petrol,Manual,320000
Maruti Alto,5,25000,Individual,Petrol,Manual,350000
Mercedes-Benz E-Class,4,48000,Dealer,Diesel,Automatic,3750000
Honda CR-V,4,90000,Dealer,Petrol,Automatic,1490000
Maruti Swift Dzire,8,70000,Individual,Diesel,Manual,550000
Hyundai Verna,6,90000,Individual,Diesel,Manual,525000
Hyundai Verna,9,96000,Individual,Diesel,Manual,415000
Maruti Alto,6,90000,Individual,Petrol,Manual,200000
Maruti Ertiga,4,41000,Dealer,Petrol,Manual,695000
Hyundai i10,13,30000,Individual,Petrol,Manual,160000
Hyundai i10,10,29000,Dealer,Petrol,Manual,235000
Maruti Wagon R,9,59000,Individual,Petrol,Manual,300000
Hyundai i20,3,12000,Individual,Petrol,Manual,600000
Maruti Wagon R,3,45874,Dealer,CNG,Manual,357000
Honda Amaze,5,100000,Individual,Diesel,Manual,320000
Ford Figo,10,10000,Individual,Diesel,Manual,250000
Maruti Ciaz,4,40000,Dealer,Petrol,Automatic,770000
Mahindra XUV300,2,25000,Individual,Petrol,Manual,1140000
Maruti Swift,10,150000,Individual,Diesel,Manual,200000
Ford Ecosport,4,40000,Individual,Petrol,Manual,700000
Maruti Swift Dzire,8,65000,Individual,Diesel,Manual,480000
Hyundai i20,4,45000,Individual,Petrol,Manual,600000
Maruti Swift,7,80000,Dealer,Diesel,Manual,410000
Honda City,5,60000,Individual,Diesel,Manual,750000
Maruti Baleno,6,38819,Dealer,Petrol,Manual,510000
Honda WR-V,2,5700,Dealer,Petrol,Manual,875000
Maruti Baleno,4,24000,Dealer,Petrol,Manual,565000
Maruti Wagon R,7,50000,Individual,Petrol,Manual,295000
Tata Tiago,4,35000,Individual,Petrol,Manual,380000
Mahindra Scorpio,7,70000,Individual,Diesel,Manual,650000
BMW 7,10,78251,Dealer,Diesel,Automatic,1600000
Hyundai Verna,8,59867,Dealer,Diesel,Manual,450000
Maruti S-Presso,2,8400,Individual,Petrol,Manual,420000
Maruti Celerio,7,9000,Individual,Petrol,Automatic,360000
Maruti Celerio,6,17000,Individual,Petrol,Automatic,425000
Tata Safari,9,94000,Individual,Diesel,Manual,250000
Volkswagen Polo,9,35000,Individual,Diesel,Manual,290000
Honda Amaze,2,25000,Dealer,Petrol,Manual,640000
Maruti Wagon R,16,90000,Individual,Petrol,Manual,80000
Mahindra XUV500,8,90000,Individual,Diesel,Manual,700000
Maruti Swift Dzire,5,40000,Individual,Diesel,Manual,550000
Maruti Swift Dzire,7,78916,Individual,Diesel,Manual,300000
Hyundai Verna,4,19000,Individual,Petrol,Manual,900000
Maruti Swift,13,75900,Individual,Petrol,Manual,240000
Hyundai i20,4,33230,Dealer,Petrol,Manual,655000
Ford Figo,6,58000,Individual,Petrol,Manual,290000
Maruti Alto,18,90000,Individual,Petrol,Manual,80000
Hyundai Grand,4,17000,Individual,Petrol,Manual,425000
Maruti Swift Dzire,7,114605,Dealer,Petrol,Manual,380000
Kia Seltos,2,19000,Individual,Diesel,Manual,1250000
Maruti Vitara,4,35000,Individual,Diesel,Manual,884000
Mahindra Bolero,3,50000,Individual,Diesel,Manual,800000
Honda City,8,74000,Dealer,Petrol,Manual,580000
Maruti Wagon R,2,6000,Dealer,Petrol,Manual,500000
BMW 5,3,7000,Dealer,Diesel,Automatic,4750000
Hyundai Grand,7,40000,Individual,Petrol,Manual,540000
Datsun GO,6,70000,Individual,Petrol,Manual,300000
Maruti Swift Dzire,2,10000,Individual,Petrol,Manual,640000
Maruti Vitara,3,34000,Dealer,Diesel,Automatic,875000
Maruti Vitara,4,39000,Individual,Diesel,Manual,750000
Tata Tiago,1,10000,Individual,Petrol,Manual,535000
Honda City,12,66000,Dealer,Petrol,Manual,262000
Maruti Ciaz,5,38000,Dealer,Diesel,Manual,591000
Hyundai i20,8,110000,Individual,Diesel,Manual,350000
Maruti Ertiga,3,25000,Individual,Petrol,Manual,720000
Hyundai Creta,3,40000,Individual,Diesel,Manual,1050000
Audi A4,10,61000,Individual,Diesel,Automatic,1000000
Tata Tiago,3,63000,Individual,Diesel,Manual,380000
Maruti Vitara,2,7980,Dealer,Diesel,Manual,850000
Maruti Alto,5,30000,Individual,Petrol,Manual,225000
Mercedes-Benz E-Class,10,60000,Dealer,Petrol,Manual,890000
Maruti Swift,4,45000,Dealer,Diesel,Manual,560000
Maruti Baleno,15,43000,Individual,Petrol,Manual,120000
Ford Endeavour,10,62000,Dealer,Diesel,Automatic,425000
Tata Nexon,2,6507,Dealer,Petrol,Automatic,875000
Ford Aspire,3,8000,Individual,Petrol,Manual,590000
Honda City,9,51000,Dealer,Petrol,Manual,440000
Maruti Wagon R,12,120000,Individual,LPG,Manual,110000
Maruti Wagon R,6,114183,Individual,Petrol,Manual,350000
Hyundai Grand,1,15000,Individual,Petrol,Automatic,650000
Mercedes-Benz E-Class,4,49000,Dealer,Diesel,Automatic,3975000
Honda City,12,75000,Dealer,Petrol,Manual,260000
Hyundai Grand,6,50000,Individual,Petrol,Manual,405000
